id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source,generated_date,data_snapshot_date,source_period
TECH-0101-PH-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,东南亚,菲律宾,PH,country,general,本科/自学,20-28,global,4.7,4.2,6.3,6.1,7.4,8.1,4.9,4.9,5.5,6.5,5.4,9.6,6.1,4.6,4.6,6.9,6.5,2.0,4.4,5.5,9.2,6.9,5.7,6.2,7.2,6.1,5.6,4.8,0.9,0.3,5.7,8.4,7.9,2.5,4,1,→,2026-2030,6.23,菲律宾前端工程师：远程友好度高,Philippines Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-IN-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,南亚,印度,IN,country,general,本科/自学,20-28,global,4.8,4.8,7.0,5.8,8.7,9.7,6.0,5.8,6.2,6.9,5.2,9.5,6.5,4.4,4.6,7.0,7.1,1.7,4.7,6.5,9.7,6.9,5.5,6.9,7.8,5.6,5.4,5.0,1.1,0.5,5.8,8.2,8.3,1.9,4,1,→,2028-2033,6.55,印度前端工程师：远程友好度高,India Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-PK-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,南亚,巴基斯坦,PK,country,general,本科/自学,20-28,global,4.6,4.5,5.8,5.7,6.9,8.3,4.9,4.4,5.1,6.0,5.1,9.3,6.5,4.8,4.8,6.9,6.4,2.4,4.4,5.1,9.0,6.5,5.4,6.1,7.2,4.8,4.9,4.8,1.0,0.5,5.9,8.2,7.3,2.5,3,0,→,2026-2030,5.98,巴基斯坦前端工程师：远程友好度高,Pakistan Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-BD-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,南亚,孟加拉国,BD,country,general,本科/自学,20-28,global,4.9,4.6,6.0,5.8,6.9,7.6,5.1,4.3,4.9,6.1,4.9,9.4,6.0,4.9,4.7,6.9,5.9,2.4,4.2,4.8,8.8,6.8,5.3,6.1,7.3,4.9,5.4,5.0,0.7,0.5,5.6,7.9,7.2,2.1,3,0,→,2026-2030,5.94,孟加拉国前端工程师：远程友好度高,Bangladesh Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-AE-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,中亚/西亚,阿联酋,AE,country,general,本科/自学,20-28,global,4.8,4.5,6.7,6.3,7.8,8.3,5.7,5.9,7.5,7.9,5.8,9.6,6.4,4.8,4.8,7.2,6.4,1.5,4.8,6.6,8.6,6.8,5.7,6.8,7.4,6.1,5.4,4.9,1.1,0.4,5.2,7.7,8.4,1.9,4,1,→,2028-2033,6.63,阿联酋前端工程师：远程友好度高,United Arab Emirates Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-IL-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,中亚/西亚,以色列,IL,country,general,本科/自学,20-28,global,5.3,4.5,7.2,5.7,8.3,9.2,6.5,6.0,7.7,8.0,5.3,9.4,6.8,5.1,5.1,7.4,6.9,1.5,4.6,7.0,9.7,7.4,6.1,7.0,7.6,6.5,5.6,5.0,1.0,0.4,5.4,8.3,8.3,2.0,4,2,↑,2028-2033,6.81,以色列前端工程师：远程友好度高,Israel Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-SA-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,中亚/西亚,沙特阿拉伯,SA,country,general,本科/自学,20-28,global,5.2,4.4,6.6,6.2,7.5,8.4,5.2,4.8,6.6,7.3,5.9,9.5,6.5,5.0,4.8,6.9,6.4,1.9,4.6,6.3,8.5,7.1,5.6,6.3,7.4,5.3,5.1,5.2,0.9,0.4,5.6,7.5,7.3,2.2,4,1,→,2028-2033,6.35,沙特阿拉伯前端工程师：远程友好度高,Saudi Arabia Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-TR-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,中亚/西亚,土耳其,TR,country,general,本科/自学,20-28,global,5.1,4.7,6.8,5.8,7.4,8.6,5.4,5.0,5.7,6.8,5.0,9.5,6.4,5.1,4.9,6.9,6.6,2.0,4.5,5.5,8.6,6.7,5.4,6.7,7.4,5.5,5.5,5.1,0.8,0.7,5.8,8.0,7.1,1.9,4,1,→,2028-2033,6.24,土耳其前端工程师：远程友好度高,Turkey Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-GB-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,西欧,英国,GB,country,general,本科/自学,20-28,global,4.9,5.0,6.9,6.3,8.5,9.2,5.9,5.8,7.7,8.0,5.6,9.5,6.6,5.6,5.3,7.4,6.7,1.6,5.0,7.1,10.0,7.5,6.3,6.5,7.8,6.9,5.8,4.8,1.2,0.9,5.3,8.3,8.9,1.8,4,2,↑,2028-2033,6.86,英国前端工程师：远程友好度高,United Kingdom Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-FR-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,西欧,法国,FR,country,general,本科/自学,20-28,global,5.4,4.8,7.2,6.1,8.0,8.8,6.1,6.1,7.0,7.6,6.3,9.6,7.0,6.2,5.3,7.0,6.7,1.9,4.7,6.6,9.1,7.3,6.6,6.6,7.8,6.9,6.0,4.8,0.8,0.7,5.4,8.4,7.9,1.7,4,1,→,2028-2033,6.76,法国前端工程师：远程友好度高,France Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-DE-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,西欧,德国,DE,country,general,本科/自学,20-28,global,5.5,4.4,7.1,6.4,8.0,8.9,5.9,5.8,7.6,7.5,6.4,9.6,7.1,6.3,5.6,7.1,7.1,1.8,4.7,6.5,8.9,7.3,7.0,6.8,8.2,6.5,5.8,5.2,0.8,0.5,5.5,7.8,8.2,1.7,4,1,→,2028-2033,6.84,德国前端工程师：远程友好度高,Germany Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-NL-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,西欧,荷兰,NL,country,general,本科/自学,20-28,global,4.9,4.5,6.9,6.3,7.8,8.6,5.8,5.8,7.6,7.6,6.1,9.6,6.9,6.6,5.9,7.3,6.4,1.7,4.4,6.6,10.0,7.3,6.9,7.0,7.6,7.3,6.0,5.3,1.0,0.5,5.4,8.5,8.3,2.1,4,1,→,2026-2030,6.86,荷兰前端工程师：远程友好度高,Netherlands Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-CH-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,西欧,瑞士,CH,country,general,本科/自学,20-28,global,5.4,4.9,6.7,6.7,7.9,8.6,6.1,6.0,8.3,7.8,7.0,9.7,6.9,5.8,5.3,7.0,6.7,1.5,4.6,6.9,9.1,7.6,7.0,6.7,7.5,6.6,6.1,4.8,1.2,0.9,4.9,7.8,8.5,1.9,4,1,→,2028-2033,6.88,瑞士前端工程师：薪资回报高，远程友好度高,"Switzerland Front-end Engineer: high compensation, highly remote-friendly",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-SE-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,北欧,瑞典,SE,country,general,本科/自学,20-28,global,5.4,4.8,7.2,6.4,7.8,8.5,5.7,5.5,7.3,7.8,6.1,9.6,7.1,6.8,6.0,7.4,6.7,1.9,4.5,6.6,10.0,7.5,7.3,6.6,7.8,7.8,5.9,4.8,1.0,1.0,5.2,8.1,8.4,2.2,4,1,→,2028-2033,6.84,瑞典前端工程师：远程友好度高,Sweden Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-DK-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,北欧,丹麦,DK,country,general,本科/自学,20-28,global,5.1,4.5,6.7,6.6,7.4,8.2,5.8,5.9,7.5,7.4,6.1,9.7,7.3,6.7,6.0,6.9,6.2,1.7,4.4,6.4,9.6,7.4,6.9,6.7,7.7,7.4,6.0,4.8,0.7,0.9,5.3,7.9,8.2,1.9,4,1,→,2026-2030,6.78,丹麦前端工程师：远程友好度高,Denmark Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-FI-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,北欧,芬兰,FI,country,general,本科/自学,20-28,global,5.3,4.9,6.9,6.5,7.4,8.3,6.0,5.6,6.6,7.2,6.3,9.6,7.0,6.5,5.7,7.1,6.5,1.8,4.8,6.3,9.8,7.6,7.2,6.7,7.5,7.7,5.9,5.3,1.3,0.9,5.5,8.2,8.5,2.3,4,1,→,2028-2033,6.76,芬兰前端工程师：远程友好度高,Finland Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-IT-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,南欧,意大利,IT,country,general,本科/自学,20-28,global,5.2,4.5,6.4,6.1,7.9,8.5,5.5,4.9,6.7,7.0,5.5,9.5,6.8,5.0,5.1,6.8,6.5,1.9,4.4,6.2,8.9,7.3,6.0,6.8,7.8,5.7,5.5,4.8,1.1,0.7,5.6,7.8,7.9,2.4,4,1,→,2026-2030,6.42,意大利前端工程师：远程友好度高,Italy Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-ES-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,南欧,西班牙,ES,country,general,本科/自学,20-28,global,5.4,4.6,6.5,5.6,7.4,8.4,5.5,5.0,6.6,7.0,5.6,9.5,6.6,5.2,5.5,6.8,6.4,1.9,4.3,6.1,9.4,7.2,6.4,6.4,7.4,6.1,5.7,5.1,0.9,0.9,5.6,8.0,7.9,1.9,4,1,→,2026-2030,6.42,西班牙前端工程师：远程友好度高,Spain Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-PT-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,南欧,葡萄牙,PT,country,general,本科/自学,20-28,global,5.1,4.6,6.5,6.2,6.9,8.4,5.6,4.9,6.0,6.7,5.7,9.4,6.6,5.4,5.3,7.0,6.3,2.0,4.3,5.8,9.2,7.3,6.7,6.8,7.6,6.8,5.9,4.8,0.9,0.5,5.7,8.1,8.0,2.2,4,1,→,2026-2030,6.42,葡萄牙前端工程师：远程友好度高,Portugal Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-PL-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,东欧,波兰,PL,country,general,本科/自学,20-28,global,4.8,4.6,6.5,6.1,7.6,8.3,5.9,4.9,6.3,7.3,5.7,9.4,6.8,5.7,5.4,6.9,6.8,2.2,4.8,6.4,9.4,6.9,6.6,6.5,7.8,6.2,5.7,4.8,0.7,0.4,5.6,8.2,8.2,2.2,4,1,→,2028-2033,6.54,波兰前端工程师：远程友好度高,Poland Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-CZ-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,东欧,捷克,CZ,country,general,本科/自学,20-28,global,5.1,4.7,6.6,6.3,7.7,8.1,6.1,5.0,6.3,7.2,5.8,9.7,6.9,5.6,5.8,7.0,6.8,1.8,4.4,6.3,9.1,7.1,6.4,6.7,7.7,6.3,5.9,5.0,1.1,0.9,5.3,8.0,8.1,2.2,4,1,→,2026-2030,6.56,捷克前端工程师：远程友好度高,Czech Republic Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-RU-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,东欧,俄罗斯,RU,country,general,本科/自学,20-28,global,5.0,4.4,6.9,6.0,8.0,8.7,5.5,4.8,6.1,7.2,5.2,9.4,6.4,5.1,5.3,7.3,6.6,2.0,4.6,6.3,9.4,6.7,6.0,6.9,7.7,6.1,5.2,5.0,0.7,0.1,5.7,7.9,6.4,1.9,4,1,→,2028-2033,6.42,俄罗斯前端工程师：远程友好度高,Russia Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-US-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,北美,美国,US,country,general,本科/自学,20-28,global,5.1,4.5,7.6,5.7,8.5,10.0,6.3,5.7,8.3,8.0,5.3,9.4,6.6,4.8,4.9,7.5,7.1,1.7,4.7,7.2,9.9,7.2,5.9,7.1,8.2,6.6,5.8,5.0,0.8,0.8,5.5,8.1,8.3,1.9,4,2,↑,2028-2033,6.86,美国前端工程师：薪资回报高，远程友好度高,"United States Front-end Engineer: high compensation, highly remote-friendly",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-CA-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,北美,加拿大,CA,country,general,本科/自学,20-28,global,5.3,5.0,7.1,6.6,8.3,8.8,6.0,5.5,7.3,7.9,5.8,9.6,6.9,5.9,5.4,7.1,6.9,1.7,4.6,6.6,10.0,7.7,6.3,6.7,7.8,7.1,6.0,4.8,1.1,0.5,5.2,8.3,8.6,2.0,4,2,↑,2028-2033,6.82,加拿大前端工程师：远程友好度高,Canada Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-MX-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,北美,墨西哥,MX,country,general,本科/自学,20-28,global,5.3,4.3,6.2,5.6,7.5,8.9,5.6,5.1,5.6,6.8,5.4,9.4,6.4,4.9,4.6,6.7,6.3,1.9,4.4,6.0,9.0,6.9,5.9,6.6,7.7,6.1,5.5,5.1,1.0,0.1,5.5,7.8,7.0,2.0,4,1,→,2026-2030,6.29,墨西哥前端工程师：远程友好度高,Mexico Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-BR-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,南美,巴西,BR,country,general,本科/自学,20-28,global,4.8,4.5,6.9,6.1,7.9,9.4,5.7,4.9,5.8,6.9,5.3,9.5,6.6,4.7,4.8,7.1,6.9,2.2,4.4,6.0,9.1,7.0,6.1,6.5,7.4,6.2,5.7,4.8,1.1,0.4,5.6,8.1,7.4,2.1,4,1,→,2026-2030,6.4,巴西前端工程师：远程友好度高,Brazil Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-AR-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,南美,阿根廷,AR,country,general,本科/自学,20-28,global,5.1,4.6,6.2,5.4,7.5,7.8,5.5,4.8,5.9,6.2,4.7,9.3,6.4,5.2,5.1,6.8,6.0,1.9,4.3,5.9,9.2,6.9,6.1,6.3,7.1,5.8,5.5,4.9,1.0,0.4,5.7,8.0,7.1,2.0,4,1,→,2026-2030,6.19,阿根廷前端工程师：远程友好度高,Argentina Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-CL-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,南美,智利,CL,country,general,本科/自学,20-28,global,5.1,4.8,6.3,5.9,6.8,8.1,5.2,5.1,6.2,6.5,5.7,9.4,6.5,5.3,5.3,6.7,6.1,2.1,4.5,5.7,9.1,7.3,6.1,6.7,7.4,5.9,5.2,4.9,0.9,0.7,5.3,7.8,7.5,2.0,4,1,→,2028-2033,6.29,智利前端工程师：远程友好度高,Chile Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-CO-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,南美,哥伦比亚,CO,country,general,本科/自学,20-28,global,5.2,4.6,6.0,5.5,7.2,8.3,5.1,5.1,5.5,6.3,4.9,9.5,6.2,5.1,5.3,6.7,6.4,2.0,4.2,5.3,9.3,6.8,5.7,6.2,7.5,5.9,5.6,5.2,1.2,0.1,5.6,8.3,6.8,2.3,4,1,→,2026-2030,6.15,哥伦比亚前端工程师：远程友好度高,Colombia Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-AU-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,大洋洲,澳大利亚,AU,country,general,本科/自学,20-28,global,5.0,4.8,6.8,6.5,7.9,8.9,6.1,5.9,7.2,7.5,6.1,9.7,7.0,6.2,5.4,7.5,6.9,1.6,4.8,6.7,9.3,7.2,6.7,6.4,8.0,7.2,5.9,4.9,1.0,0.9,5.6,8.4,8.4,1.7,4,1,→,2028-2033,6.83,澳大利亚前端工程师：远程友好度高,Australia Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TECH-0101-NZ-general,信息技术与数字化,TECH,软件开发,前端工程师,Front-end Engineer,2514,15-1254.00,大洋洲,新西兰,NZ,country,general,本科/自学,20-28,global,4.9,4.3,6.7,6.3,7.1,7.9,6.0,4.8,6.7,7.6,6.3,9.5,6.9,6.3,5.7,6.9,6.5,1.9,4.6,6.2,9.8,7.4,6.7,6.4,7.6,7.4,5.8,4.7,0.9,0.4,5.3,8.4,8.5,2.0,4,1,→,2028-2033,6.69,新西兰前端工程师：远程友好度高,New Zealand Front-end Engineer: highly remote-friendly,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
