id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source,generated_date,data_snapshot_date,source_period
SKL-0101-PH-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,东南亚,菲律宾,PH,country,general,职校/学徒,18-25,global,4.0,3.4,6.5,7.8,7.1,7.7,6.1,5.5,4.5,5.7,5.3,3.4,4.2,4.2,4.8,6.3,4.9,2.1,8.3,4.9,0.2,5.8,4.2,5.9,7.0,4.1,5.4,5.6,6.5,6.0,4.7,6.9,5.9,3.3,3,2,↑,2035+,5.57,菲律宾电工：薪资水平偏低，AI替代抗性强,"Philippines Electrician: relatively low pay, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-IN-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,南亚,印度,IN,country,general,职校/学徒,18-25,global,4.8,3.7,6.1,8.0,6.7,8.5,6.9,5.7,3.6,5.9,5.8,2.7,4.4,3.7,4.1,6.3,5.1,1.5,8.0,4.3,1.1,6.5,3.7,7.1,7.4,0.5,6.0,5.3,6.9,6.4,4.7,7.3,5.5,3.1,2,3,↑,2035+,5.51,印度电工：薪资水平偏低，AI替代抗性强,"India Electrician: relatively low pay, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-PK-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,南亚,巴基斯坦,PK,country,general,职校/学徒,18-25,global,4.2,2.9,6.5,7.7,5.7,6.5,6.1,6.3,3.3,5.2,4.8,1.9,3.7,4.4,4.3,5.5,5.3,1.8,8.5,3.9,1.1,6.0,4.2,5.7,6.6,0.0,6.2,5.8,6.5,6.1,5.5,6.3,4.5,3.7,2,2,↑,2035+,5.25,巴基斯坦电工：薪资水平偏低，AI替代抗性强,"Pakistan Electrician: relatively low pay, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-BD-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,南亚,孟加拉国,BD,country,general,职校/学徒,18-25,global,4.2,3.1,6.1,8.0,6.3,6.7,5.3,5.7,2.1,4.7,5.6,1.4,4.2,4.2,5.1,5.7,4.7,1.9,7.9,3.1,1.1,5.5,3.2,6.5,6.4,0.0,5.4,5.6,6.3,6.1,5.5,7.1,5.3,3.3,2,2,↑,2035+,5.09,孟加拉国电工：薪资水平偏低，AI替代抗性强,"Bangladesh Electrician: relatively low pay, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-AE-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,中亚/西亚,阿联酋,AE,country,general,职校/学徒,18-25,global,4.5,3.7,7.9,8.3,7.9,9.3,8.5,8.1,8.7,7.4,8.8,6.7,5.2,4.9,4.8,5.9,5.9,1.5,7.9,6.1,0.8,5.5,4.4,6.1,8.0,1.1,7.0,5.9,6.5,6.6,4.1,7.3,7.5,2.3,3,3,↑,2035+,6.6,阿联酋电工：薪资回报高，人才需求旺盛，AI替代抗性强,"United Arab Emirates Electrician: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-IL-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,中亚/西亚,以色列,IL,country,general,职校/学徒,18-25,global,4.6,4.0,7.3,8.0,8.3,8.3,8.7,7.7,9.0,7.7,6.8,6.7,5.4,4.2,5.6,7.1,5.5,1.3,8.3,6.3,0.0,6.5,5.4,6.1,8.0,4.4,6.6,5.5,6.2,6.3,5.3,8.1,7.7,3.1,3,2,↑,2035+,6.63,以色列电工：薪资回报高，人才需求旺盛，AI替代抗性强,"Israel Electrician: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-SA-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,中亚/西亚,沙特阿拉伯,SA,country,general,职校/学徒,18-25,global,3.9,3.7,7.5,7.7,8.3,9.1,8.5,7.5,6.6,6.7,6.6,5.2,5.7,5.4,6.1,6.5,5.5,1.9,8.0,5.1,0.2,6.0,5.2,6.5,7.4,0.0,5.8,5.5,6.5,6.4,4.7,7.9,4.9,3.1,3,3,↑,2035+,6.2,沙特阿拉伯电工：人才需求旺盛，AI替代抗性强,"Saudi Arabia Electrician: strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-TR-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,中亚/西亚,土耳其,TR,country,general,职校/学徒,18-25,global,4.3,3.5,6.7,8.0,7.5,7.3,6.9,7.7,4.2,6.4,6.3,4.4,5.4,3.9,4.8,6.1,5.7,1.3,7.9,5.5,0.0,5.8,3.2,6.7,7.4,0.5,6.8,5.3,6.3,6.7,4.9,7.1,5.3,3.1,3,2,↑,2035+,5.78,土耳其电工：薪资水平偏低，AI替代抗性强,"Turkey Electrician: relatively low pay, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-GB-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,西欧,英国,GB,country,general,职校/学徒,18-25,global,4.3,3.7,7.5,7.7,8.1,8.5,9.5,10.0,10.0,7.9,7.3,7.9,6.4,6.2,7.3,6.3,5.7,1.5,8.1,7.1,0.5,6.8,5.4,7.1,8.0,5.6,7.2,5.3,6.5,7.3,4.5,8.1,8.1,2.3,4,2,↑,2035+,7.1,英国电工：薪资回报高，人才需求旺盛，AI替代抗性强,"United Kingdom Electrician: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-FR-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,西欧,法国,FR,country,general,职校/学徒,18-25,global,5.1,3.5,6.7,8.0,7.3,7.5,8.1,7.9,9.3,7.4,8.1,7.4,6.7,6.7,6.8,6.5,5.5,0.7,8.0,6.3,1.7,7.5,6.2,7.3,7.6,3.8,6.4,5.5,6.2,6.9,4.5,8.1,6.7,2.9,3,2,↑,2035+,6.85,法国电工：薪资回报高，人才需求旺盛，AI替代抗性强,"France Electrician: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-DE-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,西欧,德国,DE,country,general,职校/学徒,18-25,global,5.4,4.0,7.3,8.4,8.3,8.3,9.9,10.0,10.0,8.7,9.1,8.4,6.9,7.2,6.6,6.7,6.9,1.0,7.7,7.3,0.0,7.3,7.4,7.3,8.6,3.8,7.2,5.9,6.5,6.9,4.5,8.3,6.9,3.1,4,2,↑,2035+,7.31,德国电工：薪资回报高，人才需求旺盛，AI替代抗性强,"Germany Electrician: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-NL-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,西欧,荷兰,NL,country,general,职校/学徒,18-25,global,4.8,3.7,7.1,8.9,7.5,7.7,8.3,10.0,9.3,8.9,9.1,8.4,6.7,7.9,6.8,6.5,6.3,1.5,7.9,7.1,0.8,7.8,7.7,7.5,7.6,6.8,7.0,5.5,6.9,7.5,4.5,7.9,8.5,2.3,3,2,↑,2035+,7.31,荷兰电工：薪资回报高，人才需求旺盛，AI替代抗性强,"Netherlands Electrician: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-CH-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,西欧,瑞士,CH,country,general,职校/学徒,18-25,global,5.1,3.7,7.3,9.0,7.9,7.9,8.7,10.0,10.0,9.4,9.8,8.9,6.9,7.2,6.6,7.1,6.1,0.9,8.0,7.7,1.7,6.8,7.9,7.3,8.2,3.8,7.6,5.5,6.6,7.3,4.1,7.9,7.3,2.9,3,2,↑,2035+,7.42,瑞士电工：薪资回报高，人才需求旺盛，AI替代抗性强,"Switzerland Electrician: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-SE-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,北欧,瑞典,SE,country,general,职校/学徒,18-25,global,4.9,3.7,7.1,8.7,7.9,8.3,8.9,7.9,9.3,8.9,8.6,8.7,6.2,9.2,7.3,6.7,5.9,1.8,7.7,7.1,0.8,7.3,8.2,7.1,8.0,6.8,6.8,5.3,6.8,6.7,4.5,7.5,7.5,2.5,3,2,↑,2035+,7.22,瑞典电工：薪资回报高，人才需求旺盛，AI替代抗性强,"Sweden Electrician: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-DK-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,北欧,丹麦,DK,country,general,职校/学徒,18-25,global,4.6,3.7,6.3,8.9,7.1,7.9,8.1,7.7,9.3,7.9,8.8,8.4,6.2,9.9,8.3,6.3,5.3,1.0,7.9,6.9,1.1,7.8,7.9,6.9,8.6,7.4,7.6,5.8,6.3,7.3,4.7,7.9,6.7,3.3,3,2,↑,2035+,7.19,丹麦电工：薪资回报高，人才需求旺盛，AI替代抗性强,"Denmark Electrician: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-FI-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,北欧,芬兰,FI,country,general,职校/学徒,18-25,global,4.8,3.2,6.1,8.1,6.5,6.7,8.5,8.5,8.1,8.4,8.8,8.4,6.7,8.7,8.1,7.5,5.7,1.2,8.0,7.1,0.8,6.5,6.9,7.3,7.6,7.7,7.2,5.5,6.3,6.9,4.9,7.7,6.5,3.1,3,2,↑,2035+,7.05,芬兰电工：薪资回报高，人才需求旺盛，AI替代抗性强,"Finland Electrician: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-IT-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,南欧,意大利,IT,country,general,职校/学徒,18-25,global,4.3,3.5,6.7,8.4,6.7,7.1,7.9,7.7,7.5,6.4,7.1,6.4,5.9,4.7,6.1,6.1,6.1,1.2,8.0,5.5,0.5,6.5,5.2,6.9,7.6,1.4,6.2,5.6,6.3,6.6,5.9,7.9,6.9,3.5,3,2,↑,2035+,6.31,意大利电工：人才需求旺盛，AI替代抗性强,"Italy Electrician: strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-ES-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,南欧,西班牙,ES,country,general,职校/学徒,18-25,global,4.5,3.5,6.1,8.3,7.1,7.1,7.1,7.9,5.7,6.7,6.3,6.7,6.2,5.4,5.1,6.3,5.3,1.5,8.3,5.9,0.2,6.8,5.2,6.5,7.6,4.1,7.2,5.6,6.6,6.6,5.1,7.5,6.1,3.5,3,2,↑,2035+,6.2,西班牙电工：AI替代抗性强,Spain Electrician: strong AI resistance,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-PT-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,南欧,葡萄牙,PT,country,general,职校/学徒,18-25,global,4.8,3.5,5.7,7.5,6.5,6.9,6.9,7.7,5.1,7.4,7.3,6.4,5.4,6.4,6.3,6.5,5.3,1.6,7.9,5.5,0.2,7.0,5.4,6.3,7.0,4.7,6.2,5.5,6.9,7.0,5.5,7.5,6.1,2.5,3,2,↑,2035+,6.14,葡萄牙电工：AI替代抗性强,Portugal Electrician: strong AI resistance,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-PL-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,东欧,波兰,PL,country,general,职校/学徒,18-25,global,4.5,3.2,7.5,7.8,7.7,8.3,7.9,7.7,6.3,7.2,8.3,5.9,5.2,5.2,6.3,7.3,5.7,1.3,8.0,5.9,1.4,7.0,6.7,5.9,8.2,3.8,7.0,5.8,6.9,6.4,5.3,7.9,7.1,2.9,3,2,↑,2035+,6.59,波兰电工：人才需求旺盛，AI替代抗性强，就业稳定,"Poland Electrician: strong talent demand, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-CZ-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,东欧,捷克,CZ,country,general,职校/学徒,18-25,global,4.8,3.8,7.5,8.4,7.3,7.5,9.1,10.0,7.2,7.7,8.3,6.7,5.9,7.4,7.1,6.3,5.3,1.5,7.7,5.7,0.8,7.3,6.2,6.9,7.6,3.8,7.2,5.3,6.5,7.0,5.3,7.7,6.5,3.5,3,2,↑,2035+,6.75,捷克电工：人才需求旺盛，AI替代抗性强，就业稳定,"Czech Republic Electrician: strong talent demand, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-RU-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,东欧,俄罗斯,RU,country,general,职校/学徒,18-25,global,4.9,3.1,6.7,7.7,6.3,7.1,7.1,8.3,5.4,5.9,5.6,4.2,4.2,5.9,6.1,5.9,6.1,1.3,8.1,4.7,0.5,6.8,4.7,6.7,7.6,3.5,6.2,5.2,6.6,6.6,5.3,7.5,3.9,3.3,3,2,↑,2035+,5.92,俄罗斯电工：AI替代抗性强,Russia Electrician: strong AI resistance,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-US-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,北美,美国,US,country,general,职校/学徒,18-25,global,4.8,3.1,7.9,7.8,8.5,8.7,9.3,9.9,10.0,9.2,6.6,6.7,5.7,5.2,5.1,6.3,5.1,1.3,8.0,6.5,0.8,6.5,4.9,6.9,8.4,4.7,6.6,5.2,6.3,7.2,4.5,7.9,6.9,2.3,4,2,↑,2035+,6.9,美国电工：薪资回报高，人才需求旺盛，AI替代抗性强,"United States Electrician: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-CA-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,北美,加拿大,CA,country,general,职校/学徒,18-25,global,4.6,3.4,7.5,8.0,7.7,8.5,9.3,10.0,9.6,8.9,7.6,7.4,5.9,6.4,6.1,7.5,5.9,1.6,8.0,6.9,0.0,7.5,6.7,6.7,7.4,5.9,7.2,5.9,6.5,6.7,4.9,8.5,8.3,2.9,4,2,↑,2035+,7.14,加拿大电工：薪资回报高，人才需求旺盛，AI替代抗性强,"Canada Electrician: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-MX-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,北美,墨西哥,MX,country,general,职校/学徒,18-25,global,4.5,3.1,5.9,7.5,7.3,7.3,6.7,6.1,3.6,6.4,6.6,3.9,4.7,4.4,4.1,6.3,5.5,1.3,8.0,4.3,0.8,5.8,4.4,6.3,7.2,1.1,6.6,5.8,6.3,6.0,5.1,6.9,5.7,3.1,3,2,↑,2035+,5.66,墨西哥电工：薪资水平偏低，AI替代抗性强,"Mexico Electrician: relatively low pay, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-BR-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,南美,巴西,BR,country,general,职校/学徒,18-25,global,4.5,3.2,6.7,7.7,6.9,6.5,6.9,8.1,3.9,5.7,5.8,4.2,4.9,4.9,5.3,6.1,5.1,1.8,7.9,4.5,0.5,6.0,5.7,6.1,7.2,1.7,7.0,5.2,6.8,6.7,5.5,7.3,5.1,3.5,3,2,↑,2035+,5.71,巴西电工：薪资水平偏低，AI替代抗性强,"Brazil Electrician: relatively low pay, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-AR-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,南美,阿根廷,AR,country,general,职校/学徒,18-25,global,4.3,3.2,6.3,7.4,6.3,6.9,6.9,5.9,4.5,5.7,5.1,4.4,4.2,4.2,4.6,6.1,5.1,1.3,7.7,3.9,0.2,6.3,4.7,6.7,7.4,3.2,5.6,5.6,6.6,5.8,5.1,7.9,5.5,2.9,3,2,↑,2035+,5.62,阿根廷电工：薪资水平偏低，AI替代抗性强,"Argentina Electrician: relatively low pay, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-CL-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,南美,智利,CL,country,general,职校/学徒,18-25,global,4.0,3.5,6.3,8.1,6.7,7.5,7.9,8.1,5.1,6.7,6.8,5.4,5.4,5.4,6.3,5.9,4.7,1.6,7.6,5.1,0.5,6.0,4.4,6.3,7.2,1.4,7.0,5.6,6.2,6.9,5.1,6.7,5.5,3.5,3,2,↑,2035+,5.98,智利电工：人才需求旺盛，AI替代抗性强,"Chile Electrician: strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-CO-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,南美,哥伦比亚,CO,country,general,职校/学徒,18-25,global,4.3,3.2,5.7,7.7,6.9,7.3,6.9,5.9,3.3,6.2,6.1,3.7,5.4,5.2,5.3,6.3,5.5,1.6,8.4,5.1,0.0,6.3,3.9,6.5,6.4,1.1,6.0,5.8,6.6,6.1,5.3,6.7,5.5,3.7,3,2,↑,2035+,5.62,哥伦比亚电工：薪资水平偏低，AI替代抗性强,"Colombia Electrician: relatively low pay, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SKL-0101-AU-general,技术工种与手工业,SKL,电气技术,电工,Electrician,7411,47-2111.00,大洋洲,澳大利亚,AU,country,general,职校/学徒,18-25,global,4.9,3.5,8.3,8.6,9.3,8.9,10.0,10.0,10.0,9.4,8.3,7.9,6.4,6.9,7.6,6.9,6.3,0.7,8.3,7.5,1.1,6.8,7.2,6.1,8.6,5.0,7.2,5.5,6.3,7.3,4.1,7.7,7.7,2.1,4,3,↑,2035+,7.49,澳大利亚电工：薪资回报高，人才需求旺盛，AI替代抗性强,"Australia Electrician: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
