id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source,generated_date,data_snapshot_date,source_period
FIN-0101-TR-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,中亚/西亚,土耳其,TR,country,general,大专/本科,20-25,global,2.7,3.0,4.6,7.3,6.1,8.2,3.6,5.4,1.6,4.5,6.7,8.7,6.1,3.8,4.1,6.0,4.9,1.5,2.5,3.8,4.6,5.3,4.3,4.9,3.9,3.3,6.0,6.7,0.9,3.8,4.7,3.3,4.9,4.5,-1,-2,↓,2025-2028,5.1,土耳其银行柜员：薪资水平偏低，供过于求，AI替代风险较高,"Turkey Bank Teller: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-GB-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,西欧,英国,GB,country,general,大专/本科,20-25,global,2.5,3.0,7.6,8.5,9.1,10.0,5.2,6.8,7.6,8.7,9.5,9.0,7.3,6.3,5.1,6.6,6.9,1.2,2.1,6.2,5.8,5.8,5.6,6.1,5.1,7.2,6.2,7.3,0.7,4.4,4.3,4.1,7.5,3.7,-1,-1,→,2025-2028,6.72,英国银行柜员：AI替代风险较高，就业稳定,"United Kingdom Bank Teller: high AI displacement risk, stable employment",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-FR-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,西欧,法国,FR,country,general,大专/本科,20-25,global,2.9,3.0,5.6,8.1,7.9,9.0,4.0,7.0,5.8,7.2,9.0,9.5,7.6,7.5,6.1,5.6,6.1,1.3,2.4,5.0,5.8,5.8,7.1,5.9,4.7,7.8,6.8,7.3,1.2,4.8,4.1,3.9,6.7,3.9,-1,-2,↓,2025-2028,6.38,法国银行柜员：供过于求，AI替代风险较高，工作时间规律,"France Bank Teller: oversupply of talent, high AI displacement risk, regular working hours",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-DE-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,西欧,德国,DE,country,general,大专/本科,20-25,global,2.5,3.4,5.4,8.2,7.1,9.2,4.2,6.6,6.1,7.7,9.5,9.5,7.6,9.3,6.1,5.6,5.5,1.0,2.5,5.4,5.8,5.6,7.8,5.5,4.9,6.3,6.6,6.8,1.2,4.4,4.7,4.1,7.1,4.7,-1,-2,↓,2025-2028,6.43,德国银行柜员：AI替代风险较高，工作时间规律，就业稳定,"Germany Bank Teller: high AI displacement risk, regular working hours, stable employment",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-NL-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,西欧,荷兰,NL,country,general,大专/本科,20-25,global,2.9,2.8,6.0,8.1,6.7,8.6,4.0,4.8,5.2,7.2,8.7,9.2,7.3,9.0,6.4,6.2,5.9,1.8,2.1,4.4,5.8,6.8,7.8,5.7,5.1,8.7,7.4,7.0,0.6,4.7,4.1,3.7,7.9,4.1,-1,-2,↓,2025-2028,6.32,荷兰银行柜员：供过于求，AI替代风险较高，工作时间规律,"Netherlands Bank Teller: oversupply of talent, high AI displacement risk, regular working hours",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-CH-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,西欧,瑞士,CH,country,general,大专/本科,20-25,global,2.8,3.4,6.6,8.5,8.1,9.8,5.0,7.0,9.4,9.2,9.0,9.0,7.6,7.0,7.1,6.2,6.1,1.0,2.4,6.0,6.4,5.8,7.6,5.5,5.7,7.8,7.0,6.5,1.0,4.7,4.3,3.3,7.3,3.7,-1,-2,↓,2025-2028,6.85,瑞士银行柜员：薪资回报高，AI替代风险较高，就业稳定,"Switzerland Bank Teller: high compensation, high AI displacement risk, stable employment",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-SE-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,北欧,瑞典,SE,country,general,大专/本科,20-25,global,2.8,3.3,5.4,8.1,6.5,9.0,3.8,4.8,5.2,7.7,8.5,9.2,7.6,9.0,7.9,5.8,6.1,1.3,2.6,5.0,6.7,6.6,7.8,5.9,4.3,10.0,7.4,7.4,1.2,4.4,4.3,3.7,7.5,4.9,-1,-1,→,2025-2028,6.43,瑞典银行柜员：供过于求，AI替代风险较高，工作时间规律,"Sweden Bank Teller: oversupply of talent, high AI displacement risk, regular working hours",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-DK-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,北欧,丹麦,DK,country,general,大专/本科,20-25,global,2.5,3.6,6.0,8.1,6.3,7.4,3.4,4.8,5.2,6.7,7.7,9.5,7.6,10.0,7.4,5.8,6.1,1.5,2.6,4.2,6.7,6.1,8.6,5.9,4.5,10.0,7.0,7.1,1.0,4.4,4.5,3.5,7.5,4.1,-1,-2,↓,2025-2028,6.32,丹麦银行柜员：供过于求，AI替代风险较高，工作时间规律,"Denmark Bank Teller: oversupply of talent, high AI displacement risk, regular working hours",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-FI-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,北欧,芬兰,FI,country,general,大专/本科,20-25,global,2.7,3.6,6.0,7.8,6.7,7.8,3.0,5.4,4.9,6.0,8.0,9.2,8.3,9.0,6.9,6.4,5.1,1.2,2.1,3.8,6.1,5.8,8.3,5.3,5.1,9.3,6.4,7.1,0.9,4.1,4.3,3.9,7.1,4.9,-1,-2,↓,2025-2028,6.15,芬兰银行柜员：供过于求，AI替代风险较高，工作时间规律,"Finland Bank Teller: oversupply of talent, high AI displacement risk, regular working hours",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-IT-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,南欧,意大利,IT,country,general,大专/本科,20-25,global,2.5,3.4,5.2,7.3,6.9,7.6,3.8,5.0,3.1,6.7,7.5,9.2,6.8,5.8,5.9,6.4,5.3,1.8,2.4,3.8,4.9,4.8,5.6,5.3,5.1,5.4,6.8,7.3,0.7,4.2,4.9,3.5,5.7,3.9,-1,-2,↓,2025-2028,5.63,意大利银行柜员：薪资水平偏低，供过于求，AI替代风险较高,"Italy Bank Teller: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-ES-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,南欧,西班牙,ES,country,general,大专/本科,20-25,global,3.1,3.3,5.2,7.5,5.9,7.8,3.6,5.6,2.2,5.0,8.0,8.7,6.3,5.8,5.4,6.4,5.9,1.3,2.3,3.8,5.8,5.1,5.6,5.9,4.7,6.9,5.6,6.5,0.9,4.4,4.9,3.9,6.7,4.5,-1,-2,↓,2025-2028,5.58,西班牙银行柜员：薪资水平偏低，供过于求，AI替代风险较高,"Spain Bank Teller: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-PT-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,南欧,葡萄牙,PT,country,general,大专/本科,20-25,global,2.2,3.1,5.0,6.9,5.1,7.0,3.2,3.0,2.8,4.7,6.5,8.7,6.6,6.5,4.9,6.0,5.1,2.2,2.9,3.4,4.9,5.8,6.1,5.3,4.7,6.9,5.6,7.0,0.6,3.6,5.3,3.7,6.7,5.3,-1,-2,↓,2025-2028,5.32,葡萄牙银行柜员：薪资水平偏低，供过于求，AI替代风险较高,"Portugal Bank Teller: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-PL-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,东欧,波兰,PL,country,general,大专/本科,20-25,global,2.2,3.4,5.8,7.8,6.5,6.8,3.6,5.4,4.0,6.0,7.7,9.0,6.3,6.0,6.4,6.4,4.7,1.5,2.8,3.8,4.3,5.3,5.6,4.7,4.9,6.9,6.2,7.0,1.0,4.4,5.1,3.3,6.5,4.3,-1,-2,↓,2025-2028,5.7,波兰银行柜员：薪资水平偏低，供过于求，AI替代风险较高,"Poland Bank Teller: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-CZ-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,东欧,捷克,CZ,country,general,大专/本科,20-25,global,2.5,3.3,4.6,7.3,5.5,6.2,3.4,2.8,4.0,5.5,6.5,9.0,6.8,6.3,6.9,6.0,4.7,2.1,2.6,3.2,5.2,5.3,7.6,5.1,4.1,6.3,6.8,6.7,0.6,3.8,5.5,4.1,6.9,4.3,-1,-2,↓,2025-2028,5.48,捷克银行柜员：薪资水平偏低，供过于求，AI替代风险较高,"Czech Republic Bank Teller: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-RU-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,东欧,俄罗斯,RU,country,general,大专/本科,20-25,global,2.5,2.7,5.2,7.0,5.5,7.0,3.2,4.4,1.6,5.0,5.7,8.7,6.8,4.8,5.1,5.8,4.9,1.6,2.5,3.0,5.2,5.6,5.1,5.7,4.5,4.8,6.0,7.3,1.0,3.9,5.1,3.9,3.5,4.5,-1,-2,↓,2025-2028,5.14,俄罗斯银行柜员：薪资水平偏低，供过于求，AI替代风险较高,"Russia Bank Teller: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-US-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,北美,美国,US,country,general,大专/本科,20-25,global,3.1,3.1,7.0,7.9,9.1,10.0,5.4,6.4,9.4,9.5,8.7,9.2,6.1,4.3,4.6,6.4,6.9,0.9,2.3,6.2,4.9,6.6,3.8,5.7,5.9,8.7,6.6,6.7,1.5,4.5,4.9,3.7,7.7,3.5,-1,-1,→,2025-2028,6.63,美国银行柜员：薪资回报高，AI替代风险较高，就业稳定,"United States Bank Teller: high compensation, high AI displacement risk, stable employment",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-CA-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,北美,加拿大,CA,country,general,大专/本科,20-25,global,2.9,3.0,6.6,7.5,7.7,9.4,3.6,7.0,6.7,7.0,9.0,9.2,6.8,6.8,5.4,6.0,6.1,1.0,2.1,5.6,4.9,5.8,7.3,5.1,5.1,8.7,6.8,7.3,0.7,4.4,4.1,3.5,7.9,3.7,-1,-2,↓,2025-2028,6.41,加拿大银行柜员：供过于求，AI替代风险较高，就业稳定,"Canada Bank Teller: oversupply of talent, high AI displacement risk, stable employment",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-MX-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,北美,墨西哥,MX,country,general,大专/本科,20-25,global,2.8,3.1,5.8,7.2,5.9,7.2,3.2,4.4,0.7,4.2,6.7,8.5,6.3,4.0,4.6,5.2,4.9,1.5,2.5,3.8,5.2,6.1,4.8,5.9,4.3,3.9,5.4,6.7,0.9,3.6,4.5,3.1,4.9,5.1,-1,-2,↓,2025-2028,5.09,墨西哥银行柜员：薪资水平偏低，供过于求，AI替代风险较高,"Mexico Bank Teller: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-BR-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,南美,巴西,BR,country,general,大专/本科,20-25,global,2.5,3.1,6.0,6.9,6.3,7.4,3.4,5.2,2.8,5.5,6.7,9.0,6.3,5.8,4.1,6.4,5.7,1.3,2.5,3.6,4.6,6.1,5.8,5.9,4.7,5.4,6.2,7.0,1.0,4.2,4.7,3.5,5.1,4.5,-1,-2,↓,2025-2028,5.51,巴西银行柜员：薪资水平偏低，供过于求，AI替代风险较高,"Brazil Bank Teller: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-AR-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,南美,阿根廷,AR,country,general,大专/本科,20-25,global,2.5,2.7,5.2,7.2,5.5,6.2,3.0,3.8,1.6,4.5,5.0,9.0,6.3,5.5,5.1,5.8,5.1,1.8,2.3,2.6,4.3,5.8,5.3,5.3,3.5,4.5,5.6,7.1,0.9,3.8,5.3,3.9,5.3,4.9,-1,-2,↓,2025-2028,5.02,阿根廷银行柜员：薪资水平偏低，供过于求，AI替代风险较高,"Argentina Bank Teller: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
FIN-0101-CL-general,金融与商业,FIN,银行,银行柜员,Bank Teller,4211,43-3071.00,南美,智利,CL,country,general,大专/本科,20-25,global,2.7,2.8,5.4,7.0,6.3,7.6,3.2,4.8,1.6,5.0,7.5,9.0,6.6,6.5,5.4,5.4,5.7,1.8,2.5,3.8,4.0,5.1,4.6,5.5,3.9,5.7,6.2,7.1,1.0,4.2,4.5,3.5,5.9,4.7,-1,-2,↓,2025-2028,5.35,智利银行柜员：薪资水平偏低，供过于求，AI替代风险较高,"Chile Bank Teller: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026
