id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source,generated_date,data_snapshot_date,source_period
TRA-0101-PH-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,东南亚,菲律宾,PH,country,general,航校/本科+ATPL,23-32,global,9.2,7.2,5.5,6.3,5.7,4.3,6.3,6.4,7.5,5.9,6.3,3.8,5.4,4.8,5.4,4.7,4.4,1.7,7.0,8.5,1.1,5.3,2.6,7.4,3.1,3.5,4.3,6.3,4.2,9.6,6.8,1.9,9.0,5.2,2,1,→,2032-2038,5.19,菲律宾民航飞行员：安全风险较高，准入门槛高，国际流动性强,"Philippines Commercial Airline Pilot: high safety risk, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-IN-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,南亚,印度,IN,country,general,航校/本科+ATPL,23-32,global,9.3,7.8,5.4,6.4,5.9,5.5,6.7,6.4,7.8,6.3,6.2,3.9,4.9,4.5,5.2,5.1,4.3,1.7,7.1,8.3,0.9,5.5,2.7,7.3,3.3,2.5,4.3,5.8,4.1,9.1,6.9,2.1,9.2,5.2,2,1,→,2032-2038,5.22,印度民航飞行员：安全风险较高，准入门槛高，国际流动性强,"India Commercial Airline Pilot: high safety risk, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-PK-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,南亚,巴基斯坦,PK,country,general,航校/本科+ATPL,23-32,global,9.0,7.4,5.2,6.4,5.4,3.4,6.0,5.9,7.2,5.8,6.0,3.5,5.0,4.6,5.0,4.6,4.3,1.9,7.0,8.3,0.9,5.4,2.3,7.2,2.9,1.9,4.3,6.1,4.3,9.1,7.3,1.9,8.1,5.5,1,1,→,2032-2038,4.94,巴基斯坦民航飞行员：安全风险较高，准入门槛高，国际流动性强,"Pakistan Commercial Airline Pilot: high safety risk, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-BD-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,南亚,孟加拉国,BD,country,general,航校/本科+ATPL,23-32,global,8.6,7.2,4.6,6.0,5.4,3.3,5.8,5.7,7.3,6.1,5.6,3.2,5.2,4.9,5.3,5.0,4.1,1.6,6.7,7.8,0.9,5.3,2.1,7.6,2.4,1.9,4.6,6.1,4.0,9.0,7.1,1.7,7.9,5.6,1,0,→,2032-2038,4.9,孟加拉国民航飞行员：安全风险较高，准入门槛高,"Bangladesh Commercial Airline Pilot: high safety risk, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-AE-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,中亚/西亚,阿联酋,AE,country,general,航校/本科+ATPL,23-32,global,9.0,7.9,6.7,6.9,7.4,7.0,7.6,7.3,10.0,6.9,7.3,5.3,5.5,5.1,5.4,5.2,5.1,1.1,6.8,9.3,0.9,5.8,2.6,8.1,3.7,2.8,4.8,6.0,4.1,9.7,6.7,2.0,9.9,5.0,2,2,↑,2032-2038,5.84,阿联酋民航飞行员：薪资回报高，人才需求旺盛，准入门槛高,"United Arab Emirates Commercial Airline Pilot: high compensation, strong talent demand, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-IL-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,中亚/西亚,以色列,IL,country,general,航校/本科+ATPL,23-32,global,9.0,7.7,5.9,6.3,6.5,5.5,6.9,6.2,9.7,6.8,6.3,5.0,5.5,5.0,5.5,4.9,4.8,1.2,7.0,8.9,1.0,5.5,3.3,7.6,3.1,3.4,4.7,5.9,3.9,9.6,6.9,2.1,10.0,5.2,2,1,→,2032-2038,5.58,以色列民航飞行员：薪资回报高，准入门槛高，国际流动性强,"Israel Commercial Airline Pilot: high compensation, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-SA-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,中亚/西亚,沙特阿拉伯,SA,country,general,航校/本科+ATPL,23-32,global,9.0,7.6,5.6,6.8,6.1,5.7,7.0,6.4,9.0,6.8,6.6,4.5,5.5,5.1,5.7,4.9,4.5,1.6,6.7,8.6,0.9,5.8,2.6,7.6,3.3,2.3,4.4,5.7,4.0,9.7,6.7,2.0,8.7,5.1,2,1,→,2032-2038,5.42,沙特阿拉伯民航飞行员：薪资回报高，安全风险较高，准入门槛高,"Saudi Arabia Commercial Airline Pilot: high compensation, high safety risk, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-TR-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,中亚/西亚,土耳其,TR,country,general,航校/本科+ATPL,23-32,global,9.1,7.4,5.6,6.5,6.5,5.4,6.9,6.5,8.0,6.3,5.8,4.4,5.3,4.9,5.3,5.3,4.4,1.4,7.1,8.2,1.0,5.6,2.9,7.3,3.4,2.7,4.3,6.1,3.7,9.6,7.5,1.6,8.7,4.8,2,1,→,2032-2038,5.32,土耳其民航飞行员：薪资回报高，安全风险较高，准入门槛高,"Turkey Commercial Airline Pilot: high compensation, high safety risk, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-GB-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,西欧,英国,GB,country,general,航校/本科+ATPL,23-32,global,9.0,7.7,5.9,6.6,7.1,6.8,6.9,7.1,9.9,7.1,7.3,5.4,6.1,6.0,6.2,5.0,4.9,1.1,6.9,9.2,1.3,5.8,3.5,7.6,3.3,4.2,4.7,6.2,4.0,9.9,6.8,2.1,10.0,4.8,2,2,↑,2032-2038,5.87,英国民航飞行员：薪资回报高，准入门槛高，国际流动性强,"United Kingdom Commercial Airline Pilot: high compensation, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-FR-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,西欧,法国,FR,country,general,航校/本科+ATPL,23-32,global,9.1,7.9,6.0,6.9,6.8,5.8,6.9,7.6,9.9,7.0,7.2,5.2,5.7,6.2,6.4,5.3,5.0,1.2,6.8,8.9,1.3,5.9,3.5,7.8,3.1,3.7,4.5,5.8,3.7,9.9,6.7,2.3,9.8,4.9,2,1,→,2032-2038,5.83,法国民航飞行员：薪资回报高，准入门槛高，国际流动性强,"France Commercial Airline Pilot: high compensation, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-DE-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,西欧,德国,DE,country,general,航校/本科+ATPL,23-32,global,9.3,7.4,5.9,6.9,7.0,6.5,7.2,7.3,9.7,7.1,7.8,5.6,5.8,6.1,6.1,5.1,4.7,1.4,7.0,9.1,1.1,5.8,4.1,7.7,3.4,4.0,4.9,6.3,4.0,9.9,6.6,2.3,10.0,5.1,2,2,↑,2032-2038,5.9,德国民航飞行员：薪资回报高，准入门槛高，就业稳定,"Germany Commercial Airline Pilot: high compensation, high entry barrier, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-NL-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,西欧,荷兰,NL,country,general,航校/本科+ATPL,23-32,global,9.1,7.7,5.9,6.5,6.6,6.6,6.9,7.0,10.0,6.8,7.1,5.6,6.0,6.7,6.5,5.4,4.9,1.0,7.3,8.9,1.4,5.8,4.3,7.7,3.0,4.1,5.0,5.9,3.9,9.6,6.7,2.0,9.7,4.7,2,2,↑,2032-2038,5.92,荷兰民航飞行员：薪资回报高，准入门槛高，国际流动性强,"Netherlands Commercial Airline Pilot: high compensation, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-CH-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,西欧,瑞士,CH,country,general,航校/本科+ATPL,23-32,global,9.4,7.5,5.9,7.3,6.4,5.6,7.1,7.4,9.8,7.5,8.1,5.7,6.2,6.0,6.3,5.2,4.7,1.0,7.2,8.9,1.1,5.6,3.7,7.3,3.2,3.9,4.7,6.1,3.9,9.4,6.7,2.1,9.7,5.2,2,2,↑,2032-2038,5.9,瑞士民航飞行员：薪资回报高，准入门槛高，就业稳定,"Switzerland Commercial Airline Pilot: high compensation, high entry barrier, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-SE-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,北欧,瑞典,SE,country,general,航校/本科+ATPL,23-32,global,9.3,7.9,5.7,6.9,6.5,5.7,6.6,7.5,9.8,6.9,7.8,5.6,6.4,7.0,6.3,5.0,4.5,1.4,7.2,8.5,1.1,5.9,4.2,7.3,3.1,4.6,4.6,5.8,3.7,9.9,6.6,2.2,9.8,5.0,2,2,↑,2032-2038,5.84,瑞典民航飞行员：薪资回报高，准入门槛高，就业稳定,"Sweden Commercial Airline Pilot: high compensation, high entry barrier, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-DK-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,北欧,丹麦,DK,country,general,航校/本科+ATPL,23-32,global,9.4,7.9,5.6,7.0,6.1,5.1,6.8,7.5,9.4,7.1,7.3,5.5,5.9,6.8,6.4,4.8,4.5,1.1,6.9,9.0,1.1,5.5,4.4,7.3,3.2,4.5,4.6,6.1,4.2,9.8,6.8,1.9,9.8,4.9,2,2,↑,2032-2038,5.77,丹麦民航飞行员：薪资回报高，准入门槛高，国际流动性强,"Denmark Commercial Airline Pilot: high compensation, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-FI-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,北欧,芬兰,FI,country,general,航校/本科+ATPL,23-32,global,9.2,7.9,5.2,6.8,6.0,5.1,6.6,7.5,9.6,6.7,7.1,5.5,5.9,6.6,6.8,5.3,4.8,1.4,7.0,8.5,1.1,5.7,4.0,7.6,3.1,4.6,4.9,6.2,4.0,9.5,6.8,2.1,9.8,5.0,2,1,→,2032-2038,5.75,芬兰民航飞行员：薪资回报高，准入门槛高，国际流动性强,"Finland Commercial Airline Pilot: high compensation, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-IT-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,南欧,意大利,IT,country,general,航校/本科+ATPL,23-32,global,8.8,7.6,5.6,6.7,6.5,5.6,6.7,6.6,8.6,6.7,6.7,4.8,5.5,5.1,5.7,5.2,4.6,1.4,6.7,8.3,0.9,5.6,3.0,7.7,3.3,2.9,4.6,6.1,3.7,9.7,7.2,1.7,9.4,5.0,2,1,→,2032-2038,5.47,意大利民航飞行员：薪资回报高，准入门槛高，国际流动性强,"Italy Commercial Airline Pilot: high compensation, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-ES-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,南欧,西班牙,ES,country,general,航校/本科+ATPL,23-32,global,9.2,7.7,5.9,6.6,6.1,6.0,6.9,6.4,8.5,6.5,6.6,4.9,5.6,5.1,5.7,5.1,4.5,1.2,6.9,8.5,0.9,5.7,3.7,7.9,3.3,3.5,4.9,5.8,3.9,9.5,7.3,2.1,9.4,5.1,2,1,→,2032-2038,5.52,西班牙民航飞行员：薪资回报高，准入门槛高，国际流动性强,"Spain Commercial Airline Pilot: high compensation, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-PT-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,南欧,葡萄牙,PT,country,general,航校/本科+ATPL,23-32,global,9.1,7.7,5.3,6.5,5.5,4.5,6.2,6.7,8.2,6.2,6.4,4.9,5.8,5.4,5.7,5.1,4.7,1.6,7.2,8.1,1.3,5.8,3.5,7.7,2.9,3.9,4.6,5.7,3.8,9.5,7.2,2.3,9.8,5.0,2,1,→,2032-2038,5.42,葡萄牙民航飞行员：薪资回报高，准入门槛高，国际流动性强,"Portugal Commercial Airline Pilot: high compensation, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-PL-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,东欧,波兰,PL,country,general,航校/本科+ATPL,23-32,global,8.9,7.4,5.6,6.6,5.7,4.3,6.3,6.6,8.6,6.6,7.2,5.0,5.6,5.3,5.7,4.6,4.5,1.4,7.1,8.5,0.9,5.6,3.5,7.6,3.0,3.5,4.2,5.8,3.7,9.8,6.6,2.0,9.4,5.4,2,1,→,2032-2038,5.46,波兰民航飞行员：薪资回报高，准入门槛高，国际流动性强,"Poland Commercial Airline Pilot: high compensation, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-CZ-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,东欧,捷克,CZ,country,general,航校/本科+ATPL,23-32,global,9.0,7.7,5.5,6.8,5.9,4.7,6.3,6.5,8.7,6.3,7.3,5.1,5.8,5.6,6.2,5.1,4.2,1.1,6.9,8.3,1.3,5.3,3.8,7.3,3.0,3.3,4.9,6.2,4.2,9.8,6.9,2.1,9.6,5.2,2,1,→,2032-2038,5.51,捷克民航飞行员：薪资回报高，准入门槛高，国际流动性强,"Czech Republic Commercial Airline Pilot: high compensation, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-RU-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,东欧,俄罗斯,RU,country,general,航校/本科+ATPL,23-32,global,9.4,7.9,5.5,6.3,6.4,5.8,6.9,6.6,8.2,6.5,5.8,4.3,5.3,5.3,5.4,4.8,4.8,1.4,6.8,8.8,0.9,5.6,2.7,7.6,3.3,3.1,4.4,6.2,4.0,9.5,7.1,2.2,7.9,5.1,2,1,→,2032-2038,5.32,俄罗斯民航飞行员：薪资回报高，安全风险较高，准入门槛高,"Russia Commercial Airline Pilot: high compensation, high safety risk, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-US-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,北美,美国,US,country,general,航校/本科+ATPL,23-32,global,9.4,7.8,6.2,6.5,7.2,7.0,7.4,7.2,10.0,7.2,6.9,5.1,5.7,5.2,5.8,5.5,5.0,1.3,7.1,9.2,0.8,5.7,3.2,7.9,3.2,3.6,4.9,6.2,4.1,9.6,6.9,1.8,9.8,4.9,2,2,↑,2032-2038,5.81,美国民航飞行员：薪资回报高，准入门槛高，国际流动性强,"United States Commercial Airline Pilot: high compensation, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-CA-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,北美,加拿大,CA,country,general,航校/本科+ATPL,23-32,global,9.2,7.5,5.8,6.8,6.5,6.6,7.2,7.5,10.0,7.0,6.8,5.3,6.1,6.0,6.0,5.2,4.9,1.1,7.3,9.1,1.3,5.6,3.4,7.6,3.2,3.9,4.7,6.2,4.1,9.7,7.1,1.9,9.9,5.2,2,2,↑,2032-2038,5.84,加拿大民航飞行员：薪资回报高，准入门槛高，国际流动性强,"Canada Commercial Airline Pilot: high compensation, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-MX-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,北美,墨西哥,MX,country,general,航校/本科+ATPL,23-32,global,9.0,7.6,5.7,6.3,6.0,5.0,6.4,6.8,7.8,6.3,5.9,3.9,5.5,4.9,5.5,4.9,4.5,1.4,7.2,8.5,0.9,5.4,3.0,7.6,2.7,2.6,4.1,5.9,3.8,9.2,7.2,2.1,8.6,5.1,2,1,→,2032-2038,5.27,墨西哥民航飞行员：安全风险较高，准入门槛高，国际流动性强,"Mexico Commercial Airline Pilot: high safety risk, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-BR-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,南美,巴西,BR,country,general,航校/本科+ATPL,23-32,global,9.3,7.5,5.6,6.2,5.9,5.2,6.4,6.4,7.8,6.5,6.1,4.2,5.2,4.9,5.3,4.8,4.2,1.5,6.9,8.7,1.0,5.5,3.1,7.7,3.2,2.9,4.4,6.0,4.3,9.5,7.1,2.1,8.8,5.3,2,1,→,2032-2038,5.26,巴西民航飞行员：安全风险较高，准入门槛高，国际流动性强,"Brazil Commercial Airline Pilot: high safety risk, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
TRA-0101-AR-general,交通运输与物流,TRA,航空,民航飞行员,Commercial Airline Pilot,3153,53-2011.00,南美,阿根廷,AR,country,general,航校/本科+ATPL,23-32,global,9.0,7.4,5.1,6.0,5.4,4.0,6.2,6.5,7.7,6.1,6.1,4.2,5.2,4.7,5.8,4.6,4.6,1.6,7.0,8.3,1.0,5.4,2.8,7.4,2.7,3.2,4.1,5.8,4.0,9.5,7.3,2.0,8.6,5.3,2,1,→,2032-2038,5.14,阿根廷民航飞行员：安全风险较高，准入门槛高，国际流动性强,"Argentina Commercial Airline Pilot: high safety risk, high entry barrier, high international mobility",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
